Country,Name,Lat,Lon,Elevation
Netherlands,Almere Stad,52.370254200000005,5.2141285,-3.0
Netherlands,Breda,51.5865631,4.775962799999999,3.0
Netherlands,Nijmegen,51.8425,5.852778,13.0
Netherlands,Enschede,52.218333,6.8958330000000005,45.0
Netherlands,Haarlem,52.380838700000005,4.6368313,1.0
Netherlands,Arnhem,51.98,5.911110900000001,13.0
Netherlands,Zaanstad,52.45,4.8333335,-2.0
Netherlands,Amersfoort,52.155,5.3874998,4.0
Netherlands,Apeldoorn,52.21,5.9694438,12.0
Netherlands,Hoofddorp,52.3025,4.688889,-5.0
Netherlands,Maastricht,50.848333000000004,5.688889,64.0
Netherlands,Leiden,52.158333,4.4930558,-1.0
Netherlands,Dordrecht,51.81,4.6736112,1.0
Netherlands,Zoetermeer,52.0575,4.4930558,-4.0
Netherlands,Zwolle,52.5125,6.0944438,1.0
Netherlands,Deventer,52.255,6.1638889,5.0
Netherlands,Born,51.031667,5.8097219,35.0
Netherlands,Delft,52.006667,4.355556,-2.0
Netherlands,Alkmaar,52.63166700000001,4.748611,-2.0
Netherlands,Heerlen,50.883651,5.9815407,130.0
Netherlands,Venlo,51.37,6.168056,22.0
Netherlands,Leeuwarden,53.2,5.7833333,1.0
Netherlands,Amsterdam-Zuidoost,52.3075,4.9722219,-2.0
Netherlands,Hilversum,52.223333000000004,5.1763892,5.0
Netherlands,Amstelveen,52.300833000000004,4.8638892,-5.0
Netherlands,Roosendaal,51.530833,4.4652781,5.0
Netherlands,Purmerend,52.505,4.959722,-2.0
Netherlands,Oss,51.765,5.5180559,6.0
Netherlands,Schiedam,51.919167,4.3888888,-1.0
Netherlands,Spijkenisse,51.845,4.329166900000001,-2.0
Netherlands,Vlaardingen,51.9125,4.3416672,1.0
Netherlands,Almelo,52.356667,6.662499900000001,12.0
Netherlands,Gouda,52.016667,4.7083330000000005,-2.0
Netherlands,Zaandam,52.44,4.8249998,-1.0
Netherlands,Lelystad,52.50833299999999,5.4749999,-4.0
Netherlands,Alphen aan den Rijn,52.1291677,4.6554565000000006,-2.0
Netherlands,Hoorn,52.6425,5.0597219,-1.0
Netherlands,Velsen-Zuid,52.46,4.6500001,1.0
Netherlands,Ede,52.033333,5.6583328,18.0
Netherlands,Bergen op Zoom,51.495,4.2916669999999995,7.0
Netherlands,Capelle-West,51.9166667,4.5666666,-3.0
Netherlands,Assen,52.996667,6.5625,10.0
Netherlands,Nieuwegein,52.029167,5.0805559,1.0
Netherlands,Veenendaal,52.0286272,5.5589104,6.0
Netherlands,Zeist,52.09,5.233333099999999,4.0
Netherlands,Katwijk,51.75,5.870832900000001,10.0
Netherlands,Den Helder,52.95333299999999,4.759722200000001,2.0
Netherlands,Hardenberg,52.575832999999996,6.6194439,10.0
Netherlands,Emmen,52.779167,6.9069438,20.0
Netherlands,Oosterhout,51.645,4.8597221,3.0
Netherlands,Doetinchem,51.965,6.2888889,13.0
Netherlands,Kerkrade,50.865833,6.0625,160.0
Netherlands,Kampen,52.555,5.911110900000001,1.0
Netherlands,Weert,51.251667,5.706944,31.0
Netherlands,Woerden,52.085,4.8833332,1.0
Netherlands,Sittard,50.998333,5.8694439,53.0
Netherlands,Heerhugowaard,52.6666667,4.8499999,-2.0
Netherlands,Rijswijk,52.0363367,4.325008400000001,1.0
Netherlands,Middelburg,51.5,3.613889,1.0
Netherlands,Emmeloord,52.710832999999994,5.748611,-3.0
Netherlands,Zwijndrecht,51.8175,4.6333332,-1.0
Netherlands,Waalwijk,51.6825,5.0708332,3.0
Netherlands,Vlissingen,51.4425,3.573611,-9999.0
Netherlands,Ridderkerk,51.8725,4.602778,1.0
Netherlands,Soest,52.173333,5.2916669999999995,13.0
Netherlands,Roermond,51.194167,5.9875002,21.0
Netherlands,Rheden,52.005,6.0291672,14.0
Netherlands,Drachten,53.1,6.0999999,2.0
Netherlands,Heerenveen,52.95929,5.918541,1.0
Netherlands,De Bilt,52.11,5.1805558,2.0
Netherlands,Tiel,51.886666999999996,5.4291668,5.0
Netherlands,Harderwijk,52.341667,5.620832900000001,3.0
Netherlands,Maarssen,52.139167,5.0416669999999995,1.0
Netherlands,Venray,51.525,5.9749999,25.0
Netherlands,Hoogeveen,52.7225,6.4763889,11.0
Netherlands,Barendrecht,51.856667,4.5347219,-1.0
Netherlands,Dronten,52.525,5.7180562,-3.0
Netherlands,Nijkerk,52.22,5.4861112,3.0
Netherlands,Beverwijk,52.483332999999995,4.6569438,1.0
Netherlands,Goes,51.504166999999995,3.8888891000000005,1.0
Netherlands,Coevorden,52.6625,6.741666800000001,10.0
Netherlands,Zutphen,52.138333,6.2013888,7.0
Netherlands,Heemskerk,52.5166667,4.6666665,1.0
Netherlands,Wageningen,51.97,5.6666669999999995,25.0
Netherlands,Castricum,52.54833299999999,4.6694441,1.0
Netherlands,Gorinchem,51.8325,4.9749999,1.0
Netherlands,Uden,51.660833000000004,5.6194439,18.0
Netherlands,Mijdrecht,52.206666999999996,4.8625002,-5.0
Netherlands,IJsselstein,52.02,5.043056,1.0
Netherlands,Epe,52.3475,5.983333099999999,12.0
Netherlands,Sneek,53.033333299999995,5.6666665,-1.0
Netherlands,Maassluis,51.923333,4.25,1.0
Ecuador,Guayaquil,-2.1666667,-79.9000015,47.0
Ecuador,Quito,-0.2166667,-78.5,2764.0
Ecuador,Cuenca,-2.8833333,-78.98332979999999,2461.0
Ecuador,Santo Domingo de los Colorados,-0.25,-79.1500015,605.0
Ecuador,Machala,-3.2666667,-79.9666672,12.0
Ecuador,Manta,-0.95,-80.73332979999999,18.0
Ecuador,Portoviejo,-1.05,-80.4499969,118.0
Ecuador,Duran,-2.2,-79.83333590000001,1.0
Ecuador,Ambato,-1.2490808999999998,-78.616745,2438.0
Ecuador,Riobamba,-1.6666667000000002,-78.6333313,2757.0
Ecuador,Quevedo,-1.0333333,-79.4499969,113.0
Ecuador,Loja,-3.9931262000000003,-79.204216,2119.0
Ecuador,Ibarra,0.35,-78.1166687,2192.0
Ecuador,Propicia,0.9333333,-79.6833344,9.0
Ecuador,Babahoyo,-1.8166667,-79.51667020000001,55.0
Ecuador,La Libertad,-2.2333333,-80.9000015,3.0
Ecuador,Latacunga,-0.9333333,-78.6166687,2759.0
Ecuador,Velasco Ibarra,-1.05,-79.6166687,103.0
Ecuador,Ventanas,-1.45,-79.4666672,358.0
Ecuador,Pasaje,-3.3333333,-79.8166656,100.0
Ecuador,Chone,-0.6833333,-80.0999985,127.0
Ecuador,Salinas,-2.2166667,-80.9666672,1.0
Ecuador,Santa Elena,-2.2333333,-80.8499985,24.0
Ecuador,Rosa Zarate,0.3333333,-79.4666672,176.0
Ecuador,Santa Rosa,-3.45,-79.9666672,78.0
Ecuador,Balzar,-1.3666667,-79.9000015,60.0
Ecuador,Huaquillas,-3.4833333,-80.23332979999999,16.0
Ecuador,Bahia de Caraquez,-0.6,-80.41666409999999,-9999.0
Ecuador,La Troncal,-2.4,-79.33333590000001,465.0
Ecuador,Jipijapa,-1.3333333,-80.58333590000001,327.0
Ecuador,Azogues,-2.7333333,-78.83333590000001,2966.0
Ecuador,Naranjito,-2.2166667,-79.48332979999999,161.0
Ecuador,Vinces,-1.55,-79.73332979999999,38.0
Ecuador,Otavalo,0.23333330000000002,-78.26667020000001,2666.0
Ecuador,El Triunfo,-1.9333333,-79.9666672,20.0
Ecuador,Naranjal,-2.6666667,-79.6166687,54.0
Ecuador,Playas,-2.6333333,-80.3833313,14.0
Ecuador,Yaguachi,-2.1166667,-79.6833344,44.0
Ecuador,Cayambe,0.05,-78.1333313,3011.0
Ecuador,Machachi,-0.5,-78.5666656,2886.0
Ecuador,Puyo,-1.4666667,-77.98332979999999,981.0
Ecuador,Nueva Loja,0.0847222,-76.8827744,406.0
Ecuador,Samborondon,-1.95,-79.73332979999999,18.0
Ecuador,Macas,-2.3166667000000003,-78.1166687,1217.0
Ecuador,Pedro Carbo,-1.8333332999999998,-80.23332979999999,98.0
Ecuador,Guaranda,-1.6,-79.0,2739.0
Ecuador,Boca Suno,-0.7166667,-77.1333313,302.0
Ecuador,San Lorenzo de Esmeraldas,1.2883333000000001,-78.8369446,1.0
Ecuador,Catamayo,-3.9833333,-79.3499985,1513.0
Ecuador,Montecristi,-1.05,-80.66666409999999,358.0
Ecuador,Atuntaqui,0.3333333,-78.2166672,2391.0
Ecuador,Calceta,-0.85,-80.16666409999999,114.0
Ecuador,Tena,-0.9833333000000001,-77.8166656,599.0
Ecuador,Gualaceo,-2.9,-78.7833328,2430.0
Ecuador,Pinas,-3.6666667,-79.6500015,877.0
Ecuador,Cariamanga,-4.3333333,-79.5500031,2189.0
Ecuador,Pelileo,-1.3166666999999999,-78.5333328,2192.0
Ecuador,La Mana,-0.9333333,-79.2166672,818.0
Ecuador,Pujili,-0.95,-78.6833344,2848.0
Ecuador,Montalvo,-1.8,-79.33333590000001,144.0
Ecuador,Sucre,-1.2666667,-80.4333344,155.0
Ecuador,Zamora,-4.0691667,-78.956665,984.0
Ecuador,San Gabriel,0.6,-77.8166656,2908.0
Ecuador,Tosagua,-0.7833333,-80.25,69.0
Ecuador,Alausi,-2.2,-78.83333590000001,3324.0
Ecuador,Muisne,0.6,-80.0333328,1.0
Ecuador,Macara,-4.383333299999999,-79.9499969,549.0
Ecuador,Santa Ana,-1.2166667,-80.3833313,150.0
Ecuador,Guano,-1.5833333,-78.6333313,3068.0
Ecuador,Alfredo Baquerizo Moreno,-1.9166667000000002,-79.51667020000001,45.0
Ecuador,San Miguel,-1.7,-79.0333328,2433.0
Ecuador,Santa Lucia,-2.1833332999999997,-80.0,164.0
Ecuador,Zaruma,-3.6833332999999997,-79.6166687,1140.0
Ecuador,Balao,-2.9166667,-79.8166656,14.0
Ecuador,Valdez,1.2491667,-78.9830551,-9999.0
Ecuador,Catacocha,-4.0666667,-79.6333313,1887.0
Ecuador,San Miguel de Salcedo,-1.0333333,-78.5666656,2779.0
Ecuador,Rocafuerte,-0.9166667,-80.4333344,145.0
Ecuador,Yantzaza,-3.8277778,-78.7594452,887.0
Ecuador,Canar,-2.55,-78.9333344,3097.0
Ecuador,Catarama,-1.5833333,-79.4666672,231.0
Ecuador,Portovelo,-3.7166667,-79.6166687,936.0
Ecuador,Banos,-1.4,-78.41666409999999,4124.0
Ecuador,Colimes,-1.55,-80.01667020000001,44.0
Ecuador,Palestina,-1.9333333,-79.73332979999999,20.0
Ecuador,Pajan,-1.5666666999999999,-80.41666409999999,150.0
Ecuador,Junin,-0.9333333,-80.2166672,172.0
Ecuador,Palenque,-1.45,-79.73332979999999,40.0
Ecuador,Puerto Ayora,-0.75,-90.3166656,10.0
Ecuador,Puerto Bolivar,-3.2666667,-79.98332979999999,9.0
Ecuador,Cotacachi,0.3,-78.26667020000001,2405.0
Ecuador,Lomas de Sargentillo,-1.8833332999999999,-80.08333590000001,54.0
Ecuador,Pillaro,-1.1666667,-78.5333328,3003.0
Ecuador,Sucua,-2.4666667,-78.16666409999999,1088.0
Ecuador,Pimampiro,0.4,-77.9666672,2139.0
Ecuador,Archidona,-0.9166667,-77.8000031,605.0
Ecuador,Coronel Marcelino Mariduena,-2.2,-79.41666409999999,193.0
Ecuador,Palora,-1.7,-77.9333344,1358.0
Ecuador,San Cristobal,-0.9166667,-89.5666656,148.0
Ecuador,Pedernales,0.08333330000000001,-80.0500031,33.0
Equatorial Guinea,Bata,1.85,9.75,531.0
Equatorial Guinea,Malabo,3.75,8.7833328,111.0
Equatorial Guinea,Ebebiyin,2.15,11.333333,393.0
Equatorial Guinea,Aconibe,1.3,10.9333334,565.0
Equatorial Guinea,Anisoc,1.85,10.7666664,434.0
Equatorial Guinea,Luba,3.45,8.5500002,182.0
Equatorial Guinea,Evinayong,1.45,10.5666666,632.0
Equatorial Guinea,Mongomo,1.6333333,11.3166666,544.0
Equatorial Guinea,Mikomeseng,2.1333333,10.6166668,324.0
Equatorial Guinea,Rebola,3.7166667,8.833333,268.0
Equatorial Guinea,Pale,-1.4013889,5.6325002,-9999.0
Equatorial Guinea,Mbini,1.5833333,9.6166668,344.0
Equatorial Guinea,Nsok,1.1333333,11.2666664,546.0
Equatorial Guinea,Ayene,1.8666667000000001,10.6999998,413.0
Equatorial Guinea,Machinda,1.8833332999999999,9.9666672,631.0
Equatorial Guinea,Acurenam,1.0333333,10.666667,646.0
Equatorial Guinea,Santiago de Baney,3.7,8.916667,107.0
Equatorial Guinea,Bicurga,1.5833333,10.4666672,561.0
Equatorial Guinea,Nsang,2.0333333,10.9333334,495.0
Equatorial Guinea,Ncue,2.0166667,10.4666672,327.0
Equatorial Guinea,Bitica,1.4166667,9.6166668,610.0
Equatorial Guinea,Rio Campo,2.3333333,9.8166666,57.0
Equatorial Guinea,Ciudad de Riaba,3.3833333,8.7666664,-9999.0
Eritrea,Asmara,15.333333300000001,38.9333344,2360.0
Eritrea,Mendefera,14.887222199999998,38.8152771,1956.0
Eritrea,Barentu,15.1138889,37.5927773,1033.0
Eritrea,Adi Keyh,14.844444400000002,39.377224,2309.0
Eritrea,Idi,13.929722199999999,41.6925011,20.0
Eritrea,Dekemhare,15.07,39.0475006,2042.0
Eritrea,Akurdet,15.5486111,37.8866653,638.0
Eritrea,Teseney,15.11,36.657501200000006,586.0
Estonia,Tallinn,59.4369583,24.7535267,22.0
Estonia,Tartu,58.3806248,26.72509,37.0
Estonia,Narva,59.377222200000006,28.1902771,39.0
Estonia,Kohtla-Jarve,59.398611100000004,27.273056,70.0
Estonia,Parnu,58.37472220000001,24.513610800000002,10.0
Estonia,Viljandi,58.3638889,25.5900002,84.0
Estonia,Rakvere,59.346388899999994,26.3558331,83.0
Estonia,Sillamae,59.39972220000001,27.7547226,18.0
Estonia,Maardu,59.4766667,25.0249996,41.0
Estonia,Kuressaare,58.2480556,22.503889100000002,5.0
Estonia,Voru,57.8338889,27.0194435,71.0
Estonia,Valga,57.7778128,26.047296499999998,70.0
Estonia,Haapsalu,58.9430556,23.541389499999998,8.0
Estonia,Johvi,59.3591667,27.4211102,53.0
Estonia,Paide,58.885555599999996,25.557222399999997,67.0
Estonia,Keila,59.303611100000005,24.413055399999998,39.0
Estonia,Kivioli,59.3530556,26.9711113,52.0
Estonia,Tapa,59.260555599999996,25.958610500000002,104.0
Estonia,Polva,58.060277799999994,27.0694447,62.0
Estonia,Jogeva,58.7466667,26.3938885,70.0
Estonia,Turi,58.8086111,25.4325008,66.0
Estonia,Elva,58.2225,26.4211102,53.0
Estonia,Rapla,59.00722220000001,24.792778,68.0
Estonia,Saue,59.32027779999999,24.552499800000003,41.0
Estonia,Poltsamaa,58.6525,25.9705563,74.0
Estonia,Saku,59.30222220000001,24.6577778,42.0
Estonia,Paldiski,59.3566667,24.0530548,28.0
Estonia,Laagri,59.352030400000004,24.6092892,42.0
Estonia,Sindi,58.4005556,24.667499499999998,11.0
Estonia,Kunda,59.4841667,26.5611115,59.0
Estonia,Kardla,58.997777799999994,22.7491665,4.0
Estonia,Rummu,59.535277799999996,24.799722699999997,16.0
Estonia,Loksa,59.5763889,25.7213898,3.0
Estonia,Kohila,59.168055599999995,24.7574997,63.0
Estonia,Kehra,59.336111100000004,25.3211117,57.0
Estonia,Torva,58.00277779999999,25.9349995,76.0
Estonia,Marjamaa,58.9038889,24.4305553,41.0
Estonia,Rapina,58.098055599999995,27.463611600000004,41.0
Estonia,Narva-Joesuu,59.4588889,28.0408325,-9999.0
Estonia,Tamsalu,59.1586111,26.115278200000002,138.0
Estonia,Juri,59.3541667,24.8941669,61.0
Estonia,Vandra,58.6480556,25.0361118,41.0
Estonia,Kadrina,59.33472220000001,26.145000500000002,94.0
Estonia,Toila,59.4236111,27.5025005,35.0
Estonia,Kose,59.4580556,24.878334,47.0
Estonia,Loo,59.4363889,24.9483337,43.0
Estonia,Kilingi-Nomme,58.15027779999999,24.964166600000002,67.0
Estonia,Tabasalu,59.43027779999999,24.5330563,40.0
Estonia,Vaike-Maarja,59.126388899999995,26.25,115.0
Estonia,Otepaa,58.0583333,26.496665999999998,151.0
Estonia,Haabneeme,59.5113889,24.8211117,19.0
Estonia,Paikuse,58.3791667,24.6344452,12.0
Estonia,Karksi-Nuia,58.103333299999996,25.5627785,115.0
Estonia,Pussi,59.36,27.0497227,45.0
Estonia,Aseri,59.4505556,26.867500300000003,14.0
Estonia,Arukula,59.364444400000004,25.0772228,51.0
Estonia,Viimsi,59.4966667,24.8422222,44.0
Estonia,Mustvee,58.84861110000001,26.9397221,26.0
Estonia,Kehtna,58.93027779999999,24.8780556,65.0
Estonia,Vohma,58.6283333,25.5483341,68.0
Estonia,Noo,58.2755556,26.537500399999995,73.0
Estonia,Jarvakandi,58.7788889,24.8258324,61.0
Estonia,Vana-Antsla,57.866111100000005,26.532222700000002,77.0
Estonia,Lihula,58.681388899999995,23.8452778,11.0
Estonia,Audru,58.4086111,24.373888,7.0
Estonia,Abja-Paluoja,58.12527779999999,25.3497219,76.0
Estonia,Someru,59.3611111,26.4375,66.0
Estonia,Parnu-Jaagupi,58.6058333,24.515277899999997,20.0
Estonia,Viiratsi,58.36,25.6372223,81.0
Estonia,Raasiku,59.3663889,25.1830559,51.0
Estonia,Koeru,58.9630556,26.0308342,96.0
Estonia,Suure-Jaani,58.53611110000001,25.4705563,86.0
Estonia,Kuusalu,59.4438889,25.441389100000002,48.0
Estonia,Haljala,59.4336111,26.261388800000002,71.0
Estonia,Kallaste,58.655,27.1591663,17.0
Estonia,Turba,59.0830556,24.2250004,64.0
Estonia,Moisakula,58.09222220000001,25.186388,81.0
Estonia,Kohtla-Nomme,59.3516667,27.1749992,55.0
Estonia,Puhja,58.3419444,26.3147221,73.0
Estonia,Uuemoisa,58.9394444,23.5894451,7.0
Estonia,Orissaare,58.55916510000001,23.0826187,1.0
Estonia,Sauga,58.423888899999994,24.5022221,10.0
Estonia,Tabivere,58.5541667,26.595556300000002,45.0
Estonia,Riisipere,59.1141667,24.3105564,63.0
Estonia,Jarva-Jaani,59.038611100000004,25.8863888,102.0
Estonia,Ulenurme,58.3161953,26.7251663,36.0
Estonia,Voka,59.39972220000001,27.5816669,37.0
Estonia,Rakke,58.9816667,26.2544441,100.0
Estonia,Sarevere,58.79,25.4280548,68.0
Estonia,Vinni,59.2958333,26.432222399999997,95.0
Estonia,Vaida,59.2905556,24.9658337,47.0
Estonia,Tootsi,58.5780556,24.792499499999998,31.0
Estonia,Taebla,58.953888899999995,23.7522221,10.0
Estonia,Karla,58.3358333,22.259721799999998,19.0
Estonia,Klooga,59.31972220000001,24.2113895,21.0
Estonia,Kose-Uuemoisa,59.2,25.105278,65.0
Estonia,Palivere,58.97027779999999,23.9033337,54.0
Estonia,Aravete,59.1416667,25.7613888,101.0
Estonia,Kiili,59.3069444,24.8377781,46.0
Estonia,Lagedi,59.4055556,24.9422226,49.0
Ethiopia,Addis Ababa,9.0333333,38.7000008,2363.0
Ethiopia,Dire Dawa,9.5930556,41.8661118,1191.0
Ethiopia,Nazret,8.55,39.2666664,1726.0
Ethiopia,Bahir Dar,11.6,37.383335100000004,1784.0
Ethiopia,Gonder,12.6,37.4666672,2133.0
Ethiopia,Dese,11.133333300000002,39.633335100000004,2471.0
Ethiopia,Awasa,7.05,38.4666672,1680.0
Ethiopia,Jima,7.6666667,36.8333321,1767.0
Ethiopia,Debre Zeyit,8.75,38.9833336,2006.0
Ethiopia,Kombolcha,11.083333300000001,39.7333336,1839.0
Ethiopia,Harer,9.3094444,42.1258316,1861.0
Ethiopia,Shashemene,7.2,38.5999985,2009.0
Ethiopia,Debre Birhan,9.683333300000001,39.5333328,2816.0
Ethiopia,Jijiga,9.35,42.7999992,1609.0
Ethiopia,Inda Silase,14.105,38.2844429,1910.0
Ethiopia,Ziway,7.9333333,38.7166672,1643.0
Ethiopia,Dila,6.4166667,38.3166656,1667.0
Ethiopia,Hagere Hiywet,8.983333300000002,37.8499985,2126.0
Ethiopia,Gambela,8.25,34.5833321,512.0
Ethiopia,Aksum,14.129722199999998,38.7158318,2188.0
Ethiopia,Giyon,8.5333333,37.9833336,2049.0
Ethiopia,Yirga `Alem,6.75,38.4166679,1777.0
Ethiopia,Mojo,8.6,39.116664899999996,1803.0
Ethiopia,Goba,7.0166667,39.9833336,2688.0
Ethiopia,Shakiso,5.75,38.9166679,1758.0
Ethiopia,Felege Neway,6.3,36.883335100000004,1440.0
Ethiopia,Areka,7.0666667,37.7000008,1751.0
Ethiopia,Boditi,6.9666667,37.866664899999996,1967.0
Ethiopia,Debre Tabor,11.85,38.0166664,2706.0
Ethiopia,Jinka,5.65,36.6500015,1332.0
Ethiopia,Gimbi,9.166666699999999,35.8333321,1845.0
Ethiopia,Asbe Teferi,9.083333300000001,40.866664899999996,1826.0
Ethiopia,Korem,12.5058333,39.5227776,2539.0
Ethiopia,Asosa,10.066666699999999,34.5333328,1417.0
Ethiopia,Butajira,8.1166667,38.366664899999996,2123.0
Ethiopia,Metu,8.3,35.5833321,1605.0
Ethiopia,Agaro,7.85,36.6500015,1614.0
Ethiopia,Kibre Mengist,5.883333299999999,38.9833336,1752.0
Ethiopia,Werota,11.916666699999999,37.7000008,1828.0
Ethiopia,Dembi Dolo,8.5333333,34.7999992,1701.0
Ethiopia,Dubti,11.736111099999999,41.0852776,355.0
Ethiopia,Fiche,9.8,38.7333336,2853.0
Ethiopia,Mendi,9.8,35.0999985,1538.0
Ethiopia,Tepi,7.2,35.4500008,1097.0
Ethiopia,Kemise,10.7166667,39.866664899999996,1437.0
Ethiopia,Asasa,7.1,39.2000008,2367.0
Ethiopia,Genet,9.066666699999999,38.5,2381.0
Ethiopia,Finote Selam,10.7,37.2666664,1917.0
Ethiopia,Metahara,8.9,39.9166679,1007.0
Ethiopia,Dodola,6.9833333,39.1833344,2488.0
Ethiopia,Adet,11.266666699999998,37.4833336,2238.0
Ethiopia,Adis Zemen,12.116666699999998,37.7833328,1996.0
Ethiopia,Agere Maryam,5.633333299999999,38.2333336,1826.0
Ethiopia,Bure,10.7,37.0666656,2091.0
Ethiopia,Robit,12.016666699999998,39.633335100000004,1596.0
Ethiopia,Asaita,11.5636111,41.439445500000005,340.0
Ethiopia,Bedele,8.45,36.3499985,2024.0
Ethiopia,Nejo,9.5,35.5,1821.0
Ethiopia,Sebeta,8.916666699999999,38.616664899999996,2405.0
Ethiopia,Bati,11.183333300000001,40.0166664,1502.0
Ethiopia,Bonga,7.2833333,36.2333336,1663.0
Ethiopia,Bako,5.7833333,36.5666656,1417.0
Ethiopia,Yabelo,4.883333299999999,38.0833321,1878.0
Ethiopia,Bedesa,8.9,40.7833328,1758.0
Ethiopia,Wenji,8.45,39.2833328,1584.0
Ethiopia,Ginir,7.133333299999999,40.7000008,1877.0
Ethiopia,Gebre Guracha,9.8,38.4000015,2547.0
Ethiopia,Bichena,10.45,38.2000008,2541.0
Ethiopia,Gelemso,8.816666699999999,40.5166664,1926.0
Ethiopia,Shambu,9.566666699999999,37.0999985,2506.0
Ethiopia,Abomsa,9.983333300000002,39.9833336,1387.0
Ethiopia,Mizan Teferi,6.9833333,35.5833321,1430.0
Ethiopia,Wendo,6.6,38.4166679,2037.0
Ethiopia,Guder,8.9666667,37.7666664,1947.0
Ethiopia,Huruta,8.15,39.3499985,1929.0
Ethiopia,Hirna,9.2166667,41.0999985,1910.0
Ethiopia,Dejen,10.166666699999999,38.133335100000004,2460.0
Ethiopia,Dabat,12.9841667,37.7649994,2599.0
Ethiopia,Awash,8.983333300000002,40.1666679,876.0
Ethiopia,Leku,6.866666700000001,38.4500008,1939.0
Ethiopia,Gewane,10.166388900000001,40.6452789,618.0
Ethiopia,Lalibela,12.0333333,39.0333328,2236.0
Ethiopia,Gidole,5.65,37.366664899999996,2045.0
Ethiopia,Tulu Bolo,8.666666699999999,38.2166672,2193.0
Ethiopia,Sire,8.3166667,39.4833336,1736.0
Ethiopia,Adis `Alem,9.0333333,38.4000015,2178.0
Ethiopia,Kofele,7.0666667,38.7833328,2515.0
Ethiopia,Debre Sina,9.85,39.7666664,2660.0
Ethiopia,Gore,8.15,35.5333328,1838.0
Ethiopia,Deder,9.316666699999999,41.4500008,2092.0
Ethiopia,Were Ilu,10.6,39.4333344,2635.0
Ethiopia,Gedo,9.016666699999998,37.4500008,2432.0
Ethiopia,Sendafa,9.15,39.0333328,2538.0
Ethiopia,Mega,4.05,38.2999992,1740.0
Fiji,Suva,-18.1333333,178.41667180000002,-9999.0
Fiji,Nandi,-17.8,177.41667180000002,2.0
Fiji,Lambasa,-16.4166667,179.3833313,-9999.0
Finland,Helsinki,60.175555599999996,24.934166,23.0
Finland,Espoo,60.216666700000005,24.666666,28.0
Finland,Tampere,61.4991132,23.787117000000002,114.0
Finland,Vantaa,60.29668050000001,25.0138092,16.0
Finland,Turku,60.45,22.2833328,22.0
Finland,Oulu,65.0166667,25.4666672,-9999.0
Finland,Lahti,60.983267299999994,25.656166100000004,102.0
Finland,Kuopio,62.9,27.683332399999998,90.0
Finland,Jyvaskyla,62.2333333,25.7333336,70.0
Finland,Pori,61.4833333,21.7833328,19.0
Finland,Lappeenranta,61.0666667,28.183332399999998,68.0
Finland,Vasa,63.09600129999999,21.6157722,7.0
Finland,Kotka,60.466666700000005,26.916665999999996,1.0
Finland,Joensuu,62.6,29.7666664,92.0
Finland,Hameenlinna,61.0,24.4500008,96.0
Finland,Borga,60.4,25.666666,37.0
Finland,Mikkeli,61.6833333,27.25,102.0
Finland,Hyvinkaa,60.6333333,24.8666668,113.0
Finland,Jarvenpaa,60.466666700000005,25.1000004,56.0
Finland,Nurmijarvi,60.466666700000005,24.7999992,86.0
Finland,Rauma,61.1333333,21.5,14.0
Finland,Lojo,60.25,24.083334,63.0
Finland,Karleby,63.8333333,23.1166668,14.0
Finland,Kajaani,64.2281796,27.7265739,145.0
Finland,Jyvaskylan Maalaiskunta,62.283333299999995,25.7166672,93.0
Finland,Rovaniemi,66.5,25.7166672,92.0
Finland,Tuusula,60.4166667,25.0333328,33.0
Finland,Kirkkonummi,60.1166667,24.433332399999998,16.0
Finland,Seinajoki,62.8,22.833334,50.0
Finland,Kerava,60.4,25.1166668,57.0
Finland,Kouvola,60.8666667,26.7000008,81.0
Finland,Imatra,61.1666667,28.7666664,72.0
Finland,Nokia,61.466666700000005,23.5,89.0
Finland,Savonlinna,61.8666667,28.8833332,75.0
Finland,Riihimaki,60.75,24.7666664,109.0
Finland,Vihti,60.4166667,24.333334,51.0
Finland,Salo,60.3833333,23.1333332,20.0
Finland,Kangasala,61.466666700000005,24.083334,88.0
Finland,Raisio,60.4833333,22.183332399999998,14.0
Finland,Iisalmi,63.5666667,27.183332399999998,100.0
Finland,Varkaus,62.3166667,27.916665999999996,74.0
Finland,Raahe,64.6833333,24.4833336,5.0
Finland,Ylojarvi,61.55,23.6000004,107.0
Finland,Hamina,60.5666667,27.2000008,1.0
Finland,Kaarina,60.4166667,22.416666,22.0
Finland,Tornio,65.85,24.183332399999998,12.0
Finland,Heinola,61.216666700000005,26.0333328,88.0
Finland,Hollola,61.05,25.433332399999998,104.0
Finland,Valkeakoski,61.2666667,24.0333328,91.0
Finland,Siilinjarvi,63.0833333,27.666665999999996,83.0
Finland,Kuusankoski,60.9,26.6333332,85.0
Finland,Sibbo,60.3666667,25.2666664,32.0
Finland,Pietarsaari,63.6666667,22.7000008,15.0
Finland,Lempaala,61.3166667,23.75,85.0
Finland,Mantsala,60.6333333,25.316667600000002,59.0
Finland,Forssa,60.8166667,23.6333332,136.0
Finland,Kuusamo,65.9666667,29.183332399999998,262.0
Finland,Haukipudas,65.1833333,25.3500004,12.0
Finland,Mustasaari,63.1166667,21.7166672,17.0
Finland,Laukaa,62.4166667,25.9500008,104.0
Finland,Anjala,60.6833333,26.833334000000004,18.0
Finland,Uusikaupunki,60.8,21.416666,10.0
